"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","32.10"
"Climate Identifier","702S006"
"WMO Identifier","71183"
"TC Identifier","WTQ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-03-30 03:00","2012","03","30","03:00"," ","","M","","M","","M","33","","19","","","","101.28","","","","","","NA"
"2012-03-30 04:00","2012","03","30","04:00"," ","","M","","M","","M","35","","7","","","","101.37","","","","","","NA"
"2012-03-30 05:00","2012","03","30","05:00"," ","","M","","M","","M","33","","6","","","","101.35","","","","","","NA"
"2012-03-30 06:00","2012","03","30","06:00"," ","","M","","M","","M","32","","17","","","","101.43","","","","","","NA"
"2012-03-30 07:00","2012","03","30","07:00"," ","","M","","M","","M","33","","19","","","","101.55","","","","","","NA"
"2012-03-30 08:00","2012","03","30","08:00"," ","","M","","M","","M","32","","13","","","","101.60","","","","","","NA"
"2012-03-30 09:00","2012","03","30","09:00"," ","","M","","M","","M","31","","9","","","","101.66","","","","","","NA"
"2012-03-30 10:00","2012","03","30","10:00"," ","","M","","M","","M","30","","11","","","","101.65","","","","","","NA"
"2012-03-30 11:00","2012","03","30","11:00"," ","","M","","M","","M","30","","7","","","","101.59","","","","","","NA"
"2012-03-30 12:00","2012","03","30","12:00"," ","","M","","M","","M","19","","17","","","","101.55","","","","","","NA"
"2012-03-30 13:00","2012","03","30","13:00"," ","","M","","M","","M","23","","7","","","","101.40","","","","","","NA"
"2012-03-30 14:00","2012","03","30","14:00"," ","","M","","M","","M","21","","13","","","","101.31","","","","","","NA"
"2012-03-30 15:00","2012","03","30","15:00"," ","","M","","M","","M","21","","13","","","","101.28","","","","","","NA"
"2012-03-30 16:00","2012","03","30","16:00"," ","","M","","M","","M","20","","17","","","","101.28","","","","","","NA"
"2012-03-30 17:00","2012","03","30","17:00"," ","","M","","M","","M","19","","15","","","","101.26","","","","","","NA"
"2012-03-30 18:00","2012","03","30","18:00"," ","","M","","M","","M","19","","13","","","","101.29","","","","","","NA"
"2012-03-30 19:00","2012","03","30","19:00"," ","","M","","M","","M","18","","9","","","","101.32","","","","","","NA"
"2012-03-30 20:00","2012","03","30","20:00"," ","","M","","M","","M","25","","6","","","","101.33","","","","","","NA"
"2012-03-30 21:00","2012","03","30","21:00"," ","","M","","M","","M","21","","2","","","","101.35","","","","","","NA"
"2012-03-30 22:00","2012","03","30","22:00"," ","","M","","M","","M","34","","2","","","","101.33","","","","","","NA"
"2012-03-30 23:00","2012","03","30","23:00"," ","","M","","M","","M","6","","6","","","","101.37","","","","","","NA"
"2012-03-31 00:00","2012","03","31","00:00"," ","","M","","M","","M","4","","11","","","","101.35","","","","","","NA"
"2012-03-31 01:00","2012","03","31","01:00"," ","","M","","M","","M","4","","13","","","","101.35","","","","","","NA"
"2012-03-31 02:00","2012","03","31","02:00"," ","","M","","M","","M","5","","7","","","","101.32","","","","","","NA"
"2012-03-31 03:00","2012","03","31","03:00"," ","","M","","M","","M","4","","11","","","","101.34","","","","","","NA"
"2012-03-31 04:00","2012","03","31","04:00"," ","","M","","M","","M","2","","11","","","","101.34","","","","","","NA"
"2012-03-31 05:00","2012","03","31","05:00"," ","","M","","M","","M","3","","11","","","","101.34","","","","","","NA"
"2012-03-31 06:00","2012","03","31","06:00"," ","","M","","M","","M","3","","13","","","","101.35","","","","","","NA"
"2012-03-31 07:00","2012","03","31","07:00"," ","","M","","M","","M","3","","15","","","","101.35","","","","","","NA"
"2012-03-31 08:00","2012","03","31","08:00"," ","","M","","M","","M","3","","17","","","","101.36","","","","","","NA"
"2012-03-31 09:00","2012","03","31","09:00"," ","","M","","M","","M","4","","13","","","","101.37","","","","","","NA"
"2012-03-31 10:00","2012","03","31","10:00"," ","","M","","M","","M","3","","11","","","","101.32","","","","","","NA"
"2012-03-31 11:00","2012","03","31","11:00"," ","","M","","M","","M","10","","7","","","","101.26","","","","","","NA"
"2012-03-31 12:00","2012","03","31","12:00"," ","","M","","M","","M","2","","7","","","","101.19","","","","","","NA"
"2012-03-31 13:00","2012","03","31","13:00"," ","","M","","M","","M","7","","7","","","","101.10","","","","","","NA"
"2012-03-31 14:00","2012","03","31","14:00"," ","","M","","M","","M","7","","6","","","","101.04","","","","","","NA"
"2012-03-31 15:00","2012","03","31","15:00"," ","","M","","M","","M","10","","6","","","","100.96","","","","","","NA"
"2012-03-31 16:00","2012","03","31","16:00"," ","","M","","M","","M","24","","4","","","","100.92","","","","","","NA"
"2012-03-31 17:00","2012","03","31","17:00"," ","","M","","M","","M","23","","6","","","","100.91","","","","","","NA"
"2012-03-31 18:00","2012","03","31","18:00"," ","","M","","M","","M","24","","4","","","","100.91","","","","","","NA"
"2012-03-31 19:00","2012","03","31","19:00"," ","","M","","M","","M","17","","6","","","","100.91","","","","","","NA"
"2012-03-31 20:00","2012","03","31","20:00"," ","","M","","M","","M","15","","9","","","","100.88","","","","","","NA"
"2012-03-31 21:00","2012","03","31","21:00"," ","","M","","M","","M","25","","4","","","","100.88","","","","","","NA"
"2012-03-31 22:00","2012","03","31","22:00"," ","","M","","M","","M","","","0","","","","100.84","","","","","","NA"
"2012-03-31 23:00","2012","03","31","23:00"," ","","M","","M","","M","1","","4","","","","100.83","","","","","","NA"
